Sheet,State_Territory,Total_Transactions,Unprocessed_Transactions,Z_Total_Nonmatches,Total_Matches,X_Single_Match_Alive,Y_Single_Match_Deceased,V_Multiple_Match_Alive,T_Multiple_Match_Deceased,W_Multiple_Match_Mixed,PercentNonMatch,PercentMatchDeceased,Year,Date,DayOfYear,ISOyear,ISOweek
2015-03-21,Minnesota,68,0,11,57,57,0,0,0,0,16.176,0,2015,2015-03-21,80,2015,12
2015-03-21,Mississippi,8,0,0,8,8,0,0,0,0,0,0,2015,2015-03-21,80,2015,12
2015-03-21,Missouri,1706,0,546,1160,1103,57,0,0,0,32.005,4.914,2015,2015-03-21,80,2015,12
2015-03-21,Montana,312,0,108,204,200,4,0,0,0,34.615,1.961,2015,2015-03-21,80,2015,12
2015-03-21,Nebraska,35,0,13,22,21,1,0,0,0,37.143,4.545,2015,2015-03-21,80,2015,12
2015-03-21,Nevada,234,0,125,109,108,1,0,0,0,53.419,0.917,2015,2015-03-21,80,2015,12
2015-03-21,New Hampshire,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-03-21,80,2015,12
2015-03-21,New Jersey,215,0,58,157,146,11,0,0,0,26.977,7.006,2015,2015-03-21,80,2015,12
2015-03-21,New Mexico,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-03-21,80,2015,12
2015-03-21,New York,1356,0,430,926,924,2,0,0,0,31.711,0.216,2015,2015-03-21,80,2015,12
2015-03-21,North Carolina,377,0,53,324,324,0,0,0,0,14.058,0,2015,2015-03-21,80,2015,12
2015-03-21,North Dakota,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-03-21,80,2015,12
2015-03-21,Ohio,1421,0,699,722,721,1,0,0,0,49.191,0.139,2015,2015-03-21,80,2015,12
2015-03-21,Oklahoma,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-03-21,80,2015,12
2015-03-21,Oregon,652,0,419,233,233,0,0,0,0,64.264,0,2015,2015-03-21,80,2015,12
2015-03-21,Pennsylvania,507,0,72,435,435,0,0,0,0,14.201,0,2015,2015-03-21,80,2015,12
2015-03-21,Rhode Island,144,0,13,131,130,1,0,0,0,9.028,0.763,2015,2015-03-21,80,2015,12
2015-03-21,South Carolina,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-03-21,80,2015,12
2015-03-21,South Dakota,112,0,16,96,96,0,0,0,0,14.286,0,2015,2015-03-21,80,2015,12
2015-03-21,Tennessee,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-03-21,80,2015,12
2015-03-21,Texas,819,0,157,662,660,2,0,0,0,19.17,0.302,2015,2015-03-21,80,2015,12
2015-03-21,Utah,56,0,21,35,34,1,0,0,0,37.5,2.857,2015,2015-03-21,80,2015,12
2015-03-21,Vermont,5,0,2,3,3,0,0,0,0,40,0,2015,2015-03-21,80,2015,12
2015-03-21,Virginia,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-03-21,80,2015,12
2015-03-21,Washington,324,0,67,257,257,0,0,0,0,20.679,0,2015,2015-03-21,80,2015,12
2015-03-21,West Virginia,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-03-21,80,2015,12
2015-03-21,Wisconsin,249,0,60,189,188,1,0,0,0,24.096,0.529,2015,2015-03-21,80,2015,12
2015-03-21,Wyoming,51,0,3,48,48,0,0,0,0,5.882,0,2015,2015-03-21,80,2015,12
2015-03-21,Total,42875,0,19561,23314,22950,363,1,0,0,45.623,1.557,2015,2015-03-21,80,2015,12
2015-03-14,Alabama,1328,0,180,1148,1022,124,2,0,0,13.554,10.801,2015,2015-03-14,73,2015,11
2015-03-14,Alaska,38,0,8,30,28,2,0,0,0,21.053,6.667,2015,2015-03-14,73,2015,11
2015-03-14,Arizona,513,0,168,345,334,11,0,0,0,32.749,3.188,2015,2015-03-14,73,2015,11
2015-03-14,Arkansas,54,0,12,42,40,2,0,0,0,22.222,4.762,2015,2015-03-14,73,2015,11
2015-03-14,California,12765,0,11458,1307,1291,16,0,0,0,89.761,1.224,2015,2015-03-14,73,2015,11
2015-03-14,Colorado,257,0,30,227,227,0,0,0,0,11.673,0,2015,2015-03-14,73,2015,11
2015-03-14,Connecticut,101,0,27,74,74,0,0,0,0,26.733,0,2015,2015-03-14,73,2015,11
2015-03-14,Delaware,1,0,0,1,1,0,0,0,0,0,0,2015,2015-03-14,73,2015,11
2015-03-14,District Of Columbia,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-03-14,73,2015,11
2015-03-14,Florida,498,0,110,388,388,0,0,0,0,22.088,0,2015,2015-03-14,73,2015,11
2015-03-14,Georgia,287,0,55,232,232,0,0,0,0,19.164,0,2015,2015-03-14,73,2015,11
2015-03-14,Hawaii,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-03-14,73,2015,11
2015-03-14,Idaho,402,0,84,318,311,7,0,0,0,20.896,2.201,2015,2015-03-14,73,2015,11
2015-03-14,Illinois,21296,0,4702,16594,16574,19,1,0,0,22.079,0.114,2015,2015-03-14,73,2015,11
2015-03-14,Indiana,4123,0,438,3685,3662,23,0,0,0,10.623,0.624,2015,2015-03-14,73,2015,11
2015-03-14,Iowa,97,0,33,64,63,1,0,0,0,34.021,1.562,2015,2015-03-14,73,2015,11
2015-03-14,Kansas,130,0,30,100,99,1,0,0,0,23.077,1,2015,2015-03-14,73,2015,11
2015-03-14,Kentucky,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-03-14,73,2015,11
2015-03-14,Louisiana,125,0,19,106,106,0,0,0,0,15.2,0,2015,2015-03-14,73,2015,11
2015-03-14,Maine,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-03-14,73,2015,11
2015-03-14,Maryland,78,0,16,62,62,0,0,0,0,20.513,0,2015,2015-03-14,73,2015,11
2015-03-14,Massachusetts,353,0,81,272,272,0,0,0,0,22.946,0,2015,2015-03-14,73,2015,11
2015-03-14,Michigan,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-03-14,73,2015,11
2015-03-14,Minnesota,60,0,16,44,44,0,0,0,0,26.667,0,2015,2015-03-14,73,2015,11
2015-03-14,Mississippi,13,0,1,12,12,0,0,0,0,7.692,0,2015,2015-03-14,73,2015,11
2015-03-14,Missouri,2993,0,974,2019,1981,38,0,0,0,32.543,1.882,2015,2015-03-14,73,2015,11
2015-03-14,Montana,251,0,93,158,158,0,0,0,0,37.052,0,2015,2015-03-14,73,2015,11
2015-03-14,Nebraska,83,0,27,56,56,0,0,0,0,32.53,0,2015,2015-03-14,73,2015,11
2015-03-14,Nevada,232,0,104,128,127,1,0,0,0,44.828,0.781,2015,2015-03-14,73,2015,11
2015-03-14,New Hampshire,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-03-14,73,2015,11
2015-03-14,New Jersey,325,0,146,179,166,13,0,0,0,44.923,7.263,2015,2015-03-14,73,2015,11
2015-03-14,New Mexico,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-03-14,73,2015,11
2015-03-14,New York,6781,0,5616,1165,1162,3,0,0,0,82.82,0.258,2015,2015-03-14,73,2015,11
2015-03-14,North Carolina,371,0,67,304,303,1,0,0,0,18.059,0.329,2015,2015-03-14,73,2015,11
2015-03-14,North Dakota,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-03-14,73,2015,11
2015-03-14,Ohio,899,0,162,737,737,0,0,0,0,18.02,0,2015,2015-03-14,73,2015,11
2015-03-14,Oklahoma,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-03-14,73,2015,11
2015-03-14,Oregon,434,0,135,299,295,4,0,0,0,31.106,1.338,2015,2015-03-14,73,2015,11
2015-03-14,Pennsylvania,1197,0,257,940,940,0,0,0,0,21.47,0,2015,2015-03-14,73,2015,11
2015-03-14,Rhode Island,168,0,10,158,158,0,0,0,0,5.952,0,2015,2015-03-14,73,2015,11
2015-03-14,South Carolina,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-03-14,73,2015,11
2015-03-14,South Dakota,86,0,12,74,74,0,0,0,0,13.953,0,2015,2015-03-14,73,2015,11
2015-03-14,Tennessee,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-03-14,73,2015,11
2015-03-14,Texas,827,0,187,640,640,0,0,0,0,22.612,0,2015,2015-03-14,73,2015,11
2015-03-14,Utah,58,0,17,41,40,1,0,0,0,29.31,2.439,2015,2015-03-14,73,2015,11
2015-03-14,Vermont,166,0,34,132,131,1,0,0,0,20.482,0.758,2015,2015-03-14,73,2015,11
2015-03-14,Virginia,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-03-14,73,2015,11
2015-03-14,Washington,364,0,101,263,263,0,0,0,0,27.747,0,2015,2015-03-14,73,2015,11
2015-03-14,West Virginia,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-03-14,73,2015,11
2015-03-14,Wisconsin,107,0,14,93,93,0,0,0,0,13.084,0,2015,2015-03-14,73,2015,11
2015-03-14,Wyoming,81,0,5,76,76,0,0,0,0,6.173,0,2015,2015-03-14,73,2015,11
2015-03-14,Total,57942,0,25429,32513,32242,268,3,0,0,43.887,0.824,2015,2015-03-14,73,2015,11
2015-03-07,Alabama,730,0,145,585,536,49,0,0,0,19.863,8.376,2015,2015-03-07,66,2015,10
2015-03-07,Alaska,32,0,6,26,19,7,0,0,0,18.75,26.923,2015,2015-03-07,66,2015,10
2015-03-07,Arizona,1682,0,370,1312,1306,6,0,0,0,21.998,0.457,2015,2015-03-07,66,2015,10
2015-03-07,Arkansas,66,0,15,51,51,0,0,0,0,22.727,0,2015,2015-03-07,66,2015,10
2015-03-07,California,11278,0,10762,516,506,10,0,0,0,95.425,1.938,2015,2015-03-07,66,2015,10
2015-03-07,Colorado,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-03-07,66,2015,10
2015-03-07,Connecticut,121,0,41,80,80,0,0,0,0,33.884,0,2015,2015-03-07,66,2015,10
2015-03-07,Delaware,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-03-07,66,2015,10
2015-03-07,District Of Columbia,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-03-07,66,2015,10
2015-03-07,Florida,883,0,225,658,658,0,0,0,0,25.481,0,2015,2015-03-07,66,2015,10
2015-03-07,Georgia,246,0,42,204,204,0,0,0,0,17.073,0,2015,2015-03-07,66,2015,10
2015-03-07,Hawaii,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-03-07,66,2015,10
2015-03-07,Idaho,121,0,31,90,67,23,0,0,0,25.62,25.556,2015,2015-03-07,66,2015,10
2015-03-07,Illinois,13507,0,2491,11016,11000,14,0,0,2,18.442,0.127,2015,2015-03-07,66,2015,10
2015-03-07,Indiana,2980,0,269,2711,2701,9,1,0,0,9.027,0.332,2015,2015-03-07,66,2015,10
2015-03-07,Iowa,85,0,30,55,47,8,0,0,0,35.294,14.545,2015,2015-03-07,66,2015,10
2015-03-07,Kansas,44,0,9,35,32,3,0,0,0,20.455,8.571,2015,2015-03-07,66,2015,10
2015-03-07,Kentucky,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-03-07,66,2015,10
2015-03-07,Louisiana,108,0,14,94,93,1,0,0,0,12.963,1.064,2015,2015-03-07,66,2015,10
2015-03-07,Maine,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-03-07,66,2015,10
2015-03-07,Maryland,83,0,17,66,66,0,0,0,0,20.482,0,2015,2015-03-07,66,2015,10
2015-03-07,Massachusetts,357,0,99,258,258,0,0,0,0,27.731,0,2015,2015-03-07,66,2015,10
2015-03-07,Michigan,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-03-07,66,2015,10
2015-03-07,Minnesota,19,0,6,13,13,0,0,0,0,31.579,0,2015,2015-03-07,66,2015,10
2015-03-07,Mississippi,8,0,0,8,8,0,0,0,0,0,0,2015,2015-03-07,66,2015,10
2015-03-07,Missouri,1282,0,383,899,888,11,0,0,0,29.875,1.224,2015,2015-03-07,66,2015,10
2015-03-07,Montana,406,0,137,269,269,0,0,0,0,33.744,0,2015,2015-03-07,66,2015,10
2015-03-07,Nebraska,41,0,13,28,28,0,0,0,0,31.707,0,2015,2015-03-07,66,2015,10
2015-03-07,Nevada,1711,0,1578,133,131,2,0,0,0,92.227,1.504,2015,2015-03-07,66,2015,10
2015-03-07,New Hampshire,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-03-07,66,2015,10
2015-03-07,New Jersey,219,0,78,141,130,11,0,0,0,35.616,7.801,2015,2015-03-07,66,2015,10
2015-03-07,New Mexico,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-03-07,66,2015,10
2015-03-07,New York,3204,0,1316,1888,1888,0,0,0,0,41.074,0,2015,2015-03-07,66,2015,10
2015-03-07,North Carolina,299,0,40,259,259,0,0,0,0,13.378,0,2015,2015-03-07,66,2015,10
2015-03-07,North Dakota,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-03-07,66,2015,10
2015-03-07,Ohio,756,0,136,620,620,0,0,0,0,17.989,0,2015,2015-03-07,66,2015,10
2015-03-07,Oklahoma,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-03-07,66,2015,10
2015-03-07,Oregon,428,0,202,226,207,19,0,0,0,47.196,8.407,2015,2015-03-07,66,2015,10
2015-03-07,Pennsylvania,640,0,105,535,535,0,0,0,0,16.406,0,2015,2015-03-07,66,2015,10
2015-03-07,Rhode Island,186,0,13,173,173,0,0,0,0,6.989,0,2015,2015-03-07,66,2015,10
2015-03-07,South Carolina,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-03-07,66,2015,10
2015-03-07,South Dakota,63,0,8,55,55,0,0,0,0,12.698,0,2015,2015-03-07,66,2015,10
2015-03-07,Tennessee,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-03-07,66,2015,10
2015-03-07,Texas,928,0,184,744,744,0,0,0,0,19.828,0,2015,2015-03-07,66,2015,10
2015-03-07,Utah,99,0,53,46,46,0,0,0,0,53.535,0,2015,2015-03-07,66,2015,10
2015-03-07,Vermont,168,0,35,133,133,0,0,0,0,20.833,0,2015,2015-03-07,66,2015,10
2015-03-07,Virginia,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-03-07,66,2015,10
2015-03-07,Washington,415,0,106,309,309,0,0,0,0,25.542,0,2015,2015-03-07,66,2015,10
2015-03-07,West Virginia,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-03-07,66,2015,10
2015-03-07,Wisconsin,50,0,8,42,42,0,0,0,0,16,0,2015,2015-03-07,66,2015,10
2015-03-07,Wyoming,91,0,12,79,79,0,0,0,0,13.187,0,2015,2015-03-07,66,2015,10
2015-03-07,Total,43336,0,18979,24357,24181,173,1,0,2,43.795,0.71,2015,2015-03-07,66,2015,10
2015-02-28,Alabama,777,0,108,669,607,62,0,0,0,13.9,9.268,2015,2015-02-28,59,2015,9
2015-02-28,Alaska,14,0,3,11,10,1,0,0,0,21.429,9.091,2015,2015-02-28,59,2015,9
2015-02-28,Arizona,274,0,116,158,153,5,0,0,0,42.336,3.165,2015,2015-02-28,59,2015,9
2015-02-28,Arkansas,56,0,14,42,42,0,0,0,0,25,0,2015,2015-02-28,59,2015,9
2015-02-28,California,11162,0,10702,460,453,7,0,0,0,95.879,1.522,2015,2015-02-28,59,2015,9
2015-02-28,Colorado,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-02-28,59,2015,9
2015-02-28,Connecticut,129,0,39,90,90,0,0,0,0,30.233,0,2015,2015-02-28,59,2015,9
2015-02-28,Delaware,1,0,0,1,1,0,0,0,0,0,0,2015,2015-02-28,59,2015,9
2015-02-28,District Of Columbia,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-02-28,59,2015,9
2015-02-28,Florida,731,0,168,563,563,0,0,0,0,22.982,0,2015,2015-02-28,59,2015,9
2015-02-28,Georgia,283,0,50,233,233,0,0,0,0,17.668,0,2015,2015-02-28,59,2015,9
2015-02-28,Hawaii,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-02-28,59,2015,9
2015-02-28,Idaho,218,0,95,123,106,17,0,0,0,43.578,13.821,2015,2015-02-28,59,2015,9
2015-02-28,Illinois,5047,0,942,4105,3976,129,0,0,0,18.665,3.143,2015,2015-02-28,59,2015,9
2015-02-28,Indiana,3140,0,331,2809,2799,9,0,0,1,10.541,0.32,2015,2015-02-28,59,2015,9
2015-02-28,Iowa,118,0,23,95,87,8,0,0,0,19.492,8.421,2015,2015-02-28,59,2015,9
2015-02-28,Kansas,41,0,8,33,32,1,0,0,0,19.512,3.03,2015,2015-02-28,59,2015,9
2015-02-28,Kentucky,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-02-28,59,2015,9
2015-02-28,Louisiana,199,0,42,157,157,0,0,0,0,21.106,0,2015,2015-02-28,59,2015,9
2015-02-28,Maine,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-02-28,59,2015,9
2015-02-28,Maryland,138,0,23,115,115,0,0,0,0,16.667,0,2015,2015-02-28,59,2015,9
2015-02-28,Massachusetts,226,0,68,158,158,0,0,0,0,30.088,0,2015,2015-02-28,59,2015,9
2015-02-28,Michigan,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-02-28,59,2015,9
2015-02-28,Minnesota,63,0,5,58,58,0,0,0,0,7.937,0,2015,2015-02-28,59,2015,9
2015-02-28,Mississippi,11,0,5,6,6,0,0,0,0,45.455,0,2015,2015-02-28,59,2015,9
2015-02-28,Missouri,1519,0,451,1068,1017,51,0,0,0,29.691,4.775,2015,2015-02-28,59,2015,9
2015-02-28,Montana,630,0,304,326,325,1,0,0,0,48.254,0.307,2015,2015-02-28,59,2015,9
2015-02-28,Nebraska,32,0,10,22,22,0,0,0,0,31.25,0,2015,2015-02-28,59,2015,9
2015-02-28,Nevada,669,0,373,296,287,9,0,0,0,55.755,3.041,2015,2015-02-28,59,2015,9
2015-02-28,New Hampshire,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-02-28,59,2015,9
2015-02-28,New Jersey,334,0,122,212,205,7,0,0,0,36.527,3.302,2015,2015-02-28,59,2015,9
2015-02-28,New Mexico,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-02-28,59,2015,9
2015-02-28,New York,1711,0,638,1073,1072,0,1,0,0,37.288,0,2015,2015-02-28,59,2015,9
2015-02-28,North Carolina,282,0,47,235,235,0,0,0,0,16.667,0,2015,2015-02-28,59,2015,9
2015-02-28,North Dakota,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-02-28,59,2015,9
2015-02-28,Ohio,630,0,129,501,501,0,0,0,0,20.476,0,2015,2015-02-28,59,2015,9
2015-02-28,Oklahoma,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-02-28,59,2015,9
2015-02-28,Oregon,313,0,110,203,201,2,0,0,0,35.144,0.985,2015,2015-02-28,59,2015,9
2015-02-28,Pennsylvania,706,0,171,535,535,0,0,0,0,24.221,0,2015,2015-02-28,59,2015,9
2015-02-28,Rhode Island,167,0,20,147,147,0,0,0,0,11.976,0,2015,2015-02-28,59,2015,9
2015-02-28,South Carolina,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-02-28,59,2015,9
2015-02-28,South Dakota,55,0,9,46,46,0,0,0,0,16.364,0,2015,2015-02-28,59,2015,9
2015-02-28,Tennessee,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-02-28,59,2015,9
2015-02-28,Texas,958,0,199,759,758,1,0,0,0,20.772,0.132,2015,2015-02-28,59,2015,9
2015-02-28,Utah,108,0,52,56,56,0,0,0,0,48.148,0,2015,2015-02-28,59,2015,9
2015-02-28,Vermont,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-02-28,59,2015,9
2015-02-28,Virginia,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-02-28,59,2015,9
2015-02-28,Washington,319,0,50,269,269,0,0,0,0,15.674,0,2015,2015-02-28,59,2015,9
2015-02-28,West Virginia,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-02-28,59,2015,9
2015-02-28,Wisconsin,70,0,12,58,58,0,0,0,0,17.143,0,2015,2015-02-28,59,2015,9
2015-02-28,Wyoming,39,0,4,35,35,0,0,0,0,10.256,0,2015,2015-02-28,59,2015,9
2015-02-28,Total,31170,0,15443,15727,15415,310,1,0,1,49.544,1.971,2015,2015-02-28,59,2015,9
2015-02-21,Alabama,544,0,112,432,368,64,0,0,0,20.588,14.815,2015,2015-02-21,52,2015,8
2015-02-21,Alaska,20,0,4,16,11,5,0,0,0,20,31.25,2015,2015-02-21,52,2015,8
2015-02-21,Arizona,271,0,33,238,234,4,0,0,0,12.177,1.681,2015,2015-02-21,52,2015,8
2015-02-21,Arkansas,56,0,16,40,40,0,0,0,0,28.571,0,2015,2015-02-21,52,2015,8
2015-02-21,California,11505,0,11008,497,488,8,1,0,0,95.68,1.61,2015,2015-02-21,52,2015,8
2015-02-21,Colorado,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-02-21,52,2015,8
2015-02-21,Connecticut,72,0,13,59,59,0,0,0,0,18.056,0,2015,2015-02-21,52,2015,8
2015-02-21,Delaware,2,0,0,2,2,0,0,0,0,0,0,2015,2015-02-21,52,2015,8
2015-02-21,District Of Columbia,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-02-21,52,2015,8
2015-02-21,Florida,652,0,141,511,511,0,0,0,0,21.626,0,2015,2015-02-21,52,2015,8
2015-02-21,Georgia,264,0,52,212,212,0,0,0,0,19.697,0,2015,2015-02-21,52,2015,8
2015-02-21,Hawaii,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-02-21,52,2015,8
2015-02-21,Idaho,270,0,82,188,137,51,0,0,0,30.37,27.128,2015,2015-02-21,52,2015,8
2015-02-21,Illinois,5226,0,975,4251,4109,142,0,0,0,18.657,3.34,2015,2015-02-21,52,2015,8
2015-02-21,Indiana,2614,0,218,2396,2389,7,0,0,0,8.34,0.292,2015,2015-02-21,52,2015,8
2015-02-21,Iowa,99,0,22,77,74,3,0,0,0,22.222,3.896,2015,2015-02-21,52,2015,8
2015-02-21,Kansas,81,0,18,63,59,4,0,0,0,22.222,6.349,2015,2015-02-21,52,2015,8
2015-02-21,Kentucky,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-02-21,52,2015,8
2015-02-21,Louisiana,94,0,19,75,75,0,0,0,0,20.213,0,2015,2015-02-21,52,2015,8
2015-02-21,Maine,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-02-21,52,2015,8
2015-02-21,Maryland,40,0,10,30,30,0,0,0,0,25,0,2015,2015-02-21,52,2015,8
2015-02-21,Massachusetts,191,0,63,128,128,0,0,0,0,32.984,0,2015,2015-02-21,52,2015,8
2015-02-21,Michigan,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-02-21,52,2015,8
2015-02-21,Minnesota,76,0,18,58,58,0,0,0,0,23.684,0,2015,2015-02-21,52,2015,8
2015-02-21,Mississippi,7,0,0,7,7,0,0,0,0,0,0,2015,2015-02-21,52,2015,8
2015-02-21,Missouri,1238,0,365,873,841,31,1,0,0,29.483,3.551,2015,2015-02-21,52,2015,8
2015-02-21,Montana,112,0,21,91,91,0,0,0,0,18.75,0,2015,2015-02-21,52,2015,8
2015-02-21,Nebraska,25,0,3,22,22,0,0,0,0,12,0,2015,2015-02-21,52,2015,8
2015-02-21,Nevada,424,0,236,188,186,2,0,0,0,55.66,1.064,2015,2015-02-21,52,2015,8
2015-02-21,New Hampshire,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-02-21,52,2015,8
2015-02-21,New Jersey,277,0,93,184,174,10,0,0,0,33.574,5.435,2015,2015-02-21,52,2015,8
2015-02-21,New Mexico,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-02-21,52,2015,8
2015-02-21,New York,1460,0,646,814,814,0,0,0,0,44.247,0,2015,2015-02-21,52,2015,8
2015-02-21,North Carolina,218,0,33,185,185,0,0,0,0,15.138,0,2015,2015-02-21,52,2015,8
2015-02-21,North Dakota,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-02-21,52,2015,8
2015-02-21,Ohio,609,0,117,492,492,0,0,0,0,19.212,0,2015,2015-02-21,52,2015,8
2015-02-21,Oklahoma,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-02-21,52,2015,8
2015-02-21,Oregon,302,0,136,166,166,0,0,0,0,45.033,0,2015,2015-02-21,52,2015,8
2015-02-21,Pennsylvania,606,0,119,487,487,0,0,0,0,19.637,0,2015,2015-02-21,52,2015,8
2015-02-21,Rhode Island,173,0,11,162,162,0,0,0,0,6.358,0,2015,2015-02-21,52,2015,8
2015-02-21,South Carolina,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-02-21,52,2015,8
2015-02-21,South Dakota,53,0,9,44,44,0,0,0,0,16.981,0,2015,2015-02-21,52,2015,8
2015-02-21,Tennessee,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-02-21,52,2015,8
2015-02-21,Texas,704,0,121,583,583,0,0,0,0,17.188,0,2015,2015-02-21,52,2015,8
2015-02-21,Utah,98,0,49,49,49,0,0,0,0,50,0,2015,2015-02-21,52,2015,8
2015-02-21,Vermont,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-02-21,52,2015,8
2015-02-21,Virginia,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-02-21,52,2015,8
2015-02-21,Washington,25,0,8,17,17,0,0,0,0,32,0,2015,2015-02-21,52,2015,8
2015-02-21,West Virginia,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-02-21,52,2015,8
2015-02-21,Wisconsin,53,0,10,43,43,0,0,0,0,18.868,0,2015,2015-02-21,52,2015,8
2015-02-21,Wyoming,43,0,12,31,31,0,0,0,0,27.907,0,2015,2015-02-21,52,2015,8
2015-02-21,Total,28504,0,14793,13711,13378,331,2,0,0,51.898,2.414,2015,2015-02-21,52,2015,8
2015-02-14,Alabama,816,0,149,667,562,105,0,0,0,18.26,15.742,2015,2015-02-14,45,2015,7
2015-02-14,Alaska,17,0,6,11,11,0,0,0,0,35.294,0,2015,2015-02-14,45,2015,7
2015-02-14,Arizona,582,0,168,414,412,2,0,0,0,28.866,0.483,2015,2015-02-14,45,2015,7
2015-02-14,Arkansas,67,0,16,51,51,0,0,0,0,23.881,0,2015,2015-02-14,45,2015,7
2015-02-14,California,12734,0,12157,577,570,7,0,0,0,95.469,1.213,2015,2015-02-14,45,2015,7
2015-02-14,Colorado,156,0,34,122,122,0,0,0,0,21.795,0,2015,2015-02-14,45,2015,7
2015-02-14,Connecticut,80,0,23,57,57,0,0,0,0,28.75,0,2015,2015-02-14,45,2015,7
2015-02-14,Delaware,1,0,0,1,1,0,0,0,0,0,0,2015,2015-02-14,45,2015,7
2015-02-14,District Of Columbia,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-02-14,45,2015,7
2015-02-14,Florida,499,0,110,389,389,0,0,0,0,22.044,0,2015,2015-02-14,45,2015,7
2015-02-14,Georgia,310,0,79,231,231,0,0,0,0,25.484,0,2015,2015-02-14,45,2015,7
2015-02-14,Hawaii,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015-02-14,45,2015,7
2015-02-14,Idaho,323,0,105,218,156,62,0,0,0,32.508,28.44,2015,2015-02-14,45,2015,7
2015-02-14,Illinois,5273,0,978,4295,4287,7,1,0,0,18.547,0.163,2015,2015-02-14,45,2015,7
2015-02-14,Indiana,3253,0,294,2959,2949,10,0,0,0,9.038,0.338,2015,2015-02-14,45,2015,7
2015-02-14,Iowa,163,0,56,107,104,3,0,0,0,34.356,2.804,2015,2015-02-14,45,2015,7
2015-02-14,Kansas,88,0,15,73,71,2,0,0,0,17.045,2.74,2015,2015-02-14,45,2015,7
